Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,WMA_10,SMA_14,WMA_28,SMA_44,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
1996-02-23 00:00:00+05:30,11.662017973025828,11.687481818209163,11.366648166644238,11.560166358947754,252022694,0.0,0.0,11.718331839832056,-1,,11.718331839832056,11.432340812683105,11.529238666187632,11.43903384889875,10.891813407390575,,,12.384587985308071,0.02,0
1996-02-26 00:00:00+05:30,11.687480108701903,11.929377185923556,11.511785754838998,11.585628509521484,251499188,0.0,0.0,11.718331839832056,-1,,11.718331839832056,11.405859565734863,11.528822187943891,11.530882290431432,10.987556520941222,,,12.355877317992904,0.02,0
1996-02-27 00:00:00+05:30,11.651830075203602,11.712941530860707,11.257155010648782,11.453219413757324,250359756,0.0,0.0,11.718331839832056,-1,,11.718331839832056,11.476646423339844,11.499377649480646,11.599631990705218,11.068034294203585,,,12.327740864024042,0.02,0
1996-02-28 00:00:00+05:30,11.674744354253512,11.804606017822772,11.483772501288106,11.509236335754395,197441744,0.0,0.0,11.718331839832056,-1,,11.718331839832056,11.558636665344238,11.489932805841619,11.606906958988734,11.145946859726177,,,12.300167139134556,0.02,0
1996-02-29 00:00:00+05:30,11.407386724034472,11.448126857296659,10.719886930823497,10.788637161254883,322080020,0.0,0.0,11.63936344924886,-1,,11.63936344924886,11.379377555847167,11.358405147899282,11.515422344207764,11.167213952012837,10.225040045651523,,12.273144888742861,0.04,0
1996-03-01 00:00:00+05:30,10.872664936399088,11.010165397195335,10.620581595306934,10.849748611450195,333743853,0.0,0.0,11.347048229539862,-1,,11.347048229539862,11.237294006347657,11.256553476507014,11.482320376804896,11.18788527267907,10.23348907990889,,12.211014570426086,0.06,0
1996-03-04 00:00:00+05:30,10.898131613460333,10.94905805469493,10.612946806981569,10.737714767456055,310777470,0.0,0.0,11.284739523330495,-1,,11.284739523330495,11.06771125793457,11.147989359768955,11.392654759543282,11.194947308507459,10.241243774240667,,12.115588591918936,0.08,0
1996-03-05 00:00:00+05:30,10.737714767456055,10.737714767456055,10.737714767456055,10.737714767456055,0,0.0,0.0,11.169489418163694,-1,,11.169489418163694,10.924610328674316,11.057249242609197,11.302443436213903,11.195687510109888,10.247204477136785,,11.995377249123946,0.08,0
1996-03-06 00:00:00+05:30,10.92359244288684,11.193498363514651,10.826833361279256,11.11965560913086,250989255,0.0,0.0,11.169489418163694,-1,,11.169489418163694,10.846694183349609,11.042526921358975,11.253154414040702,11.215599957358073,10.264044696634466,,11.884782813752556,0.08,0
1996-03-07 00:00:00+05:30,11.274978746973318,11.47104314882914,11.165488383598808,11.21895980834961,394310217,0.0,0.0,10.89503511764837,1,10.89503511764837,,10.932758712768555,11.045489536632191,11.225872789110456,11.234251727024322,10.284762187437577,,11.783035933210877,0.08,0
1996-03-08 00:00:00+05:30,11.076367843935964,11.203682012769256,10.936322383774485,11.160395622253418,298510635,0.0,0.0,10.89503511764837,1,10.89503511764837,,10.9948881149292,11.046276352622293,11.18604142325265,11.242028497122778,10.313523639332164,,11.689428803112532,0.08,0
1996-03-11 00:00:00+05:30,10.999981431803317,11.229148496352371,10.95669503109002,11.196045875549316,291248773,0.0,0.0,10.89503511764837,1,10.89503511764837,,11.086554336547852,11.060813591696999,11.192952905382429,11.247441005236997,10.349576841701161,,11.603310243422055,0.08,0
1996-03-12 00:00:00+05:30,11.178222971493385,12.12035138376977,11.127297790046992,11.771510124206543,370589598,0.0,0.0,11.152409312831676,1,11.152409312831676,,11.29331340789795,11.187064014781605,11.240968976702009,11.287134534619712,10.404322190718217,10.612946806981569,,0.02,1
1996-03-13 00:00:00+05:30,11.458312760889296,11.623822075940518,11.318266031060864,11.570350646972656,266615573,0.0,0.0,11.152409312831676,1,11.152409312831676,,11.383452415466309,11.2709528836337,11.23278454371861,11.307022003117453,10.447840690612793,10.643094898517333,,0.02,0
1996-03-14 00:00:00+05:30,11.56016365409707,11.682385311282944,11.483774647524097,11.567802429199219,275797603,0.0,0.0,11.152861835078065,1,11.152861835078065,,11.45322093963623,11.353267270868475,11.233329977308001,11.323798597739835,10.49361601742831,10.672640028222382,,0.02,0
1996-03-15 00:00:00+05:30,11.50669400980234,11.542341632464533,11.101832588952009,11.188407897949219,287257851,0.0,0.0,11.152861835078065,1,11.152861835078065,,11.45882339477539,11.352434193004262,11.20495707648141,11.313607286349892,10.5330256765539,10.70159425533333,,0.02,0
1996-03-18 00:00:00+05:30,11.07382281762366,11.101831661661633,10.638406328002855,10.679147720336914,307967990,0.0,0.0,11.32182681578784,-1,,11.32182681578784,11.35544376373291,11.252850914001465,11.149666241237096,11.266105771651997,10.560456124219028,,12.12035138376977,0.02,1
1996-03-19 00:00:00+05:30,10.64350129743757,10.83701822446562,9.803224581851309,10.022205352783203,478710303,0.0,0.0,10.854984341493877,-1,,10.854984341493877,11.005582809448242,11.034888423572887,11.043449742453438,11.172833787983862,10.581520904194225,,12.09071248265443,0.04,0
1996-03-20 00:00:00+05:30,10.022205352783203,10.022205352783203,10.022205352783203,10.022205352783203,0,0.0,0.0,10.480659299927844,-1,,10.480659299927844,10.695953750610352,10.82993519522927,10.98870461327689,11.082973581229524,10.608314860950816,,11.999212966622306,0.04,0
1996-03-21 00:00:00+05:30,10.439797194620294,10.852296765748365,10.439797194620294,10.740260124206543,309417002,0.0,0.0,10.134501966493902,1,10.134501966493902,,10.530445289611816,10.775491020896219,10.980884007045201,11.047676798158092,10.654958248138428,,11.911373431231466,0.04,0
1996-03-22 00:00:00+05:30,10.539101252369164,10.539101252369164,10.108778524645878,10.304842948913574,311431529,0.0,0.0,10.134501966493902,1,10.134501966493902,,10.353732299804687,10.650583718039773,10.949964591435023,10.983762367605577,10.688349377025258,,11.82704747725626,0.04,0
1996-03-25 00:00:00+05:30,10.437248681051122,10.495813247942621,10.096045684816136,10.243730545043945,210982442,0.0,0.0,10.134501966493902,1,10.134501966493902,,10.266648864746093,10.530120572176846,10.914680004119873,10.919791393092114,10.728858557614414,,11.746094561440062,0.04,0
1996-03-26 00:00:00+05:30,10.185167156898983,10.388870349370778,9.854149155244432,10.177528381347656,245693447,0.0,0.0,10.134501966493902,1,10.134501966493902,,10.297713470458984,10.414935493469239,10.847385202135358,10.855582197311476,10.774460337378763,,11.668379762256512,0.04,0
1996-03-27 00:00:00+05:30,10.54164816099043,10.691878666051393,10.4932686223557,10.539100646972656,174091456,0.0,0.0,10.134501966493902,1,10.134501966493902,,10.401092529296875,10.394472312927245,10.798823833465576,10.820329151717313,10.836092103611339,,11.593773555040304,0.04,0
1996-03-28 00:00:00+05:30,10.567111037289566,10.730074094730886,10.531462790002305,10.67660140991211,165867248,0.0,0.0,10.161959639489988,1,10.161959639489988,,10.388360786437989,10.417759271101518,10.764267104012626,10.797174193001734,10.90084888718345,,11.522151596112744,0.04,0
1996-03-29 00:00:00+05:30,10.663871648586497,10.73262189449718,10.500908567743293,10.53400993347168,150429650,0.0,0.0,10.181827210546876,1,10.181827210546876,,10.434194183349609,10.43132416118275,10.716978822435651,10.76675044609408,10.948360313068736,,11.453394515542287,0.04,0
1996-04-01 00:00:00+05:30,10.579841752666635,10.66896205213391,10.490721453199358,10.633313179016113,114225685,0.0,0.0,10.181827210546876,1,10.181827210546876,,10.512110710144043,10.4748423316262,10.635679040636335,10.744567502308362,10.980883381583475,,11.387387718194649,0.04,0
1996-04-02 00:00:00+05:30,10.656232936876487,10.796278432902502,10.554381324616184,10.661325454711914,169566688,0.0,0.0,10.299401468713372,1,10.299401468713372,,10.608870124816894,10.524286998401989,10.570748669760567,10.725464153759585,11.018614834005183,,11.324021192740915,0.04,0
1996-04-03 00:00:00+05:30,10.90067492492107,11.020350334463973,10.724981826275844,10.750444412231445,137080258,0.0,0.0,10.499152460365925,1,10.499152460365925,,10.651138877868652,10.578314746509898,10.51236595426287,10.71502814034523,11.050154144113714,,11.26318932830533,0.04,0
1996-04-04 00:00:00+05:30,10.643502126159408,10.658779680360237,10.511094773091205,10.623130798339844,111609450,0.0,0.0,10.499152460365925,1,10.499152460365925,,10.6404447555542,10.595953854647549,10.471989018576485,10.697806266728293,11.05570970882069,,11.20479073844717,0.04,0
1996-04-05 00:00:00+05:30,10.623130798339844,10.623130798339844,10.623130798339844,10.623130798339844,0,0.0,0.0,10.499152460365925,1,10.499152460365925,,10.658268928527832,10.615722586891868,10.467987809862409,10.682955077129044,11.041647239164872,,11.148728092183335,0.04,0
1996-04-08 00:00:00+05:30,10.758083270596437,10.85738861213712,10.689333032437014,10.801369667053223,105272447,0.0,0.0,10.499152460365925,1,10.499152460365925,,10.691880226135254,10.662111334367232,10.523642403738839,10.682440776543077,11.053047678687356,,11.094907951770054,0.04,0
1996-04-09 00:00:00+05:30,10.936323182280358,11.06109110195783,10.758082579568821,10.81410026550293,147764942,0.0,0.0,10.614469433843173,1,10.614469433843173,,10.722435188293456,10.700675842978738,10.580206326075963,10.684547962226304,11.060397148132324,9.803224581851309,,0.02,1
1996-04-10 00:00:00+05:30,10.94905696154782,10.997435883116244,10.765723800290203,10.809011459350586,131575048,0.0,0.0,10.614469433843173,1,10.614469433843173,,10.734148597717285,10.72674107985063,10.585117135729108,10.686241478755557,11.046797709031539,9.82838191225344,,0.02,0
1996-04-11 00:00:00+05:30,10.707156274238598,10.770812728771801,10.635858534058666,10.696969985961914,99907484,0.0,0.0,10.614469433843173,1,10.614469433843173,,10.7489164352417,10.727527670426802,10.61312620980399,10.680308334933127,11.015605623071844,9.853036096047527,,0.02,0
1996-04-12 00:00:00+05:30,10.696971239323231,11.076368775000525,10.648592328209451,10.989794731140137,157421358,0.0,0.0,10.570001065798827,1,10.570001065798827,,10.822249221801759,10.781184786016292,10.66641650881086,10.694670357727652,11.008256045254795,9.877197196165733,,0.04,0
1996-04-15 00:00:00+05:30,11.20368304588161,11.496506540085967,11.180766719377715,11.272433280944824,219956361,0.0,0.0,11.015552526334298,1,11.015552526334298,,10.916461944580078,10.87794373252175,10.74462400163923,10.727903807691753,10.99187876961448,9.925164059319124,,0.06,0
1996-04-16 00:00:00+05:30,11.305536416596828,11.445581896108557,11.20368356079537,11.297896385192871,179494551,0.0,0.0,11.015552526334298,1,11.015552526334298,,11.013221168518067,10.967711968855424,10.798823697226387,10.76251703412662,10.97590656714006,10.019444608165134,,0.06,0
1996-04-17 00:00:00+05:30,11.611092800908716,11.903916348507364,11.501601154322024,11.779147148132324,189218828,0.0,0.0,11.349196353916897,1,11.349196353916897,,11.207248306274414,11.133406326987526,10.877576964242119,10.830125543284298,10.9752121405168,10.108068324080385,,0.08,0
1996-04-18 00:00:00+05:30,12.145814850204554,12.489564871959281,12.051602002184183,12.425907135009766,316699546,0.0,0.0,11.866041707241196,1,11.866041707241196,,11.553035736083984,11.397989723899148,11.012712478637695,10.940814170931361,10.993962244554,10.251736166034544,,0.1,0
1996-04-19 00:00:00+05:30,12.527755270399794,12.756922306237952,12.402987346070558,12.504838943481445,303633881,0.0,0.0,12.182642634847026,1,12.182642634847026,,11.856044578552247,11.644146607138893,11.146392890385219,11.05391715665169,11.011844158172607,10.475519036627018,,0.12000000000000001,0
1996-04-22 00:00:00+05:30,12.629607904528719,12.655070489552362,12.043959660124228,12.107617378234863,266680850,0.0,0.0,12.777369928734224,-1,,12.777369928734224,12.023081398010254,11.783868512240323,11.249699456351143,11.137819323046454,11.034760800274936,10.749287428980331,,0.12000000000000001,0
1996-04-23 00:00:00+05:30,11.99558414864936,12.158545994542676,11.840259824876414,12.026139259338379,263173363,0.0,0.0,12.411605094429808,-1,,12.411605094429808,12.168729972839355,11.885026255520907,11.340820516858782,11.214778991755594,11.055825666947799,10.990203614251245,,0.12000000000000001,0
1996-04-24 00:00:00+05:30,12.583775160069829,13.143959615722263,12.53794124723561,13.00136661529541,246856146,0.0,0.0,12.327945650806729,1,12.327945650806729,,12.413173866271972,12.141460990905761,11.51069450378418,11.357866811047634,11.085744619369507,11.202209857289649,,0.14,0
1996-04-25 00:00:00+05:30,13.087939782245138,13.368031991116867,12.120348971797917,12.339329719543457,286231521,0.0,0.0,12.327945650806729,1,12.327945650806729,,12.39585838317871,12.237664378773083,11.633280141013008,11.450831497831297,11.103452877564864,11.474054823470215,,0.16,0
1996-04-26 00:00:00+05:30,12.324050945693944,12.601596868469535,12.018496181474923,12.448820114135742,291913819,0.0,0.0,12.327945650806729,1,12.327945650806729,,12.38465461730957,12.323914025046609,11.750955172947474,11.547258128086334,11.123070868578823,11.77709117029368,,0.16,0
1996-04-29 00:00:00+05:30,12.324053275342898,12.387711000753708,12.10761876671849,12.346969604492188,194330440,0.0,0.0,12.327945650806729,1,12.327945650806729,,12.432525062561036,12.365117662603206,11.860445840018135,11.630683701613854,11.143383372913707,12.018496181474923,,0.16,0
1996-04-30 00:00:00+05:30,12.324054280523452,12.731461998609475,12.247665254910336,12.459007263183594,198150092,0.0,0.0,12.327945650806729,1,12.327945650806729,,12.519098663330078,12.407154759493741,11.978302683149066,11.716109989899133,11.164969075809825,12.018496181474923,,0.16,0
1996-05-01 00:00:00+05:30,13.597195585872527,13.744881070024231,13.45715013174023,13.548816680908203,228659480,0.0,0.0,12.93625172321926,1,12.93625172321926,,12.628588676452637,12.62622791637074,12.182006018502372,11.872462181034933,11.22770042852922,12.10761876671849,,0.18,0
1996-05-02 00:00:00+05:30,13.444419048268468,13.627752149431346,13.240714625991977,13.559001922607422,233965629,0.0,0.0,12.93625172321926,1,12.93625172321926,,12.87252311706543,12.814977125688033,12.365520817892891,12.02152671954902,11.289274367419155,12.247665254910336,,0.18,0
1996-05-03 00:00:00+05:30,13.441874069833899,13.520808081402635,13.189790717846995,13.25090217590332,227763058,0.0,0.0,12.93625172321926,1,12.93625172321926,,13.032939529418945,12.927106475830078,12.506840024675641,12.141177306621532,11.346392263065685,12.517164101630836,,0.18,0
1996-05-06 00:00:00+05:30,12.935163955539448,13.006459200572886,12.441182224497865,12.507386207580566,272775489,0.0,0.0,13.343953355794337,-1,,13.343953355794337,13.065022850036621,12.890486318414862,12.593232154846191,12.201981044167956,11.38661206852306,,13.744881070024231,0.02,1
1996-05-07 00:00:00+05:30,12.489564216326917,12.754378931695408,12.441184037452517,12.660164833068848,253182808,0.0,0.0,13.174065877973486,-1,,13.174065877973486,13.105254364013671,12.874375568736683,12.656161989484515,12.26847324465296,11.421623641794378,,13.718807093113703,0.02,0
1996-05-08 00:00:00+05:30,12.425906314559587,12.909701818997213,12.273129513740862,12.72891616821289,362581901,0.0,0.0,13.174065877973486,-1,,13.174065877973486,12.941274261474609,12.859237324107777,12.677805491856166,12.33482129233224,11.45594083179127,,13.693254595741386,0.04,0
1996-05-09 00:00:00+05:30,12.489563758421651,12.751832205052345,12.349518256281096,12.418267250061035,281236890,0.0,0.0,13.109488896693652,-1,,13.109488896693652,12.713127326965331,12.792571102489125,12.671621799468994,12.37433910369873,11.484528823332353,,13.636449592461366,0.04,0
1996-05-10 00:00:00+05:30,12.120348889430403,12.357153445525931,12.046506135977987,12.28840446472168,279802097,0.0,0.0,12.73392166364405,-1,,12.73392166364405,12.520627784729005,12.700858237526633,12.684535162789482,12.400504422305254,11.509355154904453,,13.581916789312546,0.06,0
1996-05-13 00:00:00+05:30,12.451368089586703,12.62451493430307,12.380070335886229,12.548127174377441,183848049,0.0,0.0,12.73392166364405,-1,,12.73392166364405,12.52877597808838,12.659284331581809,12.7218200138637,12.440574068154021,11.527005542408336,,13.489792150112471,0.06,0
1996-05-14 00:00:00+05:30,12.527755373396648,12.980995676154754,12.464098909211213,12.896967887878418,300443728,0.0,0.0,12.216623872066483,1,12.216623872066483,,12.576136589050293,12.67747859954834,12.714362961905342,12.500273904189688,11.557155934247104,,13.403194989264403,0.06,0
1996-05-15 00:00:00+05:30,12.69326431500942,13.037014233624367,12.428449665195439,12.924976348876953,423307256,0.0,0.0,12.216623872066483,1,12.216623872066483,,12.615348625183106,12.692802394520152,12.756194864000593,12.556304774260873,11.588000796057962,,13.321793658067218,0.06,0
1996-05-16 00:00:00+05:30,13.075210281534819,13.266182211233696,12.912248455448335,12.998821258544922,317762715,0.0,0.0,12.592436418172342,1,12.592436418172342,,12.731459426879884,12.7328950881958,12.79548066002982,12.611758826401433,11.629146554253317,12.046506135977987,,0.02,1
1996-05-17 00:00:00+05:30,12.731461079592677,12.884237864238983,12.670349612403141,12.741644859313965,260880925,0.0,0.0,12.592436418172342,1,12.592436418172342,,12.82210750579834,12.736413539539685,12.823671749659947,12.64406413280318,11.676021489230068,12.070899657483102,,0.02,0
1996-05-20 00:00:00+05:30,12.578680872247022,12.599050939283465,12.30368120060061,12.341875076293945,150502036,0.0,0.0,12.919133752266864,-1,,12.919133752266864,12.78085708618164,12.676505799727007,12.815305164882115,12.64405146255869,11.728741255673496,12.094805308558113,,0.02,0
1996-05-21 00:00:00+05:30,12.268033652020724,12.42590292798913,12.196737161442247,12.298588752746582,210555235,0.0,0.0,12.745001739072237,-1,,12.745001739072237,12.661181259155274,12.611737112565475,12.726003170013428,12.637278002471172,11.7804772420363,12.118232846611624,,0.02,0
1996-05-22 00:00:00+05:30,12.425902067336239,12.487013520106679,12.326596741303891,12.364791870117188,147373929,0.0,0.0,12.745001739072237,-1,,12.745001739072237,12.54914436340332,12.565579466386275,12.640702451978411,12.631125400806296,11.817398418079723,12.141191833904065,,0.02,0
1996-05-23 00:00:00+05:30,12.283309819859877,12.334234982004524,12.201828304877106,12.262938499450684,135998347,0.0,0.0,12.633007858903607,-1,,12.633007858903607,12.401967811584473,12.507523467323997,12.57013361794608,12.61456173629009,11.86190058968284,12.163691641450658,,0.02,0
1996-05-24 00:00:00+05:30,12.894318084381524,12.93144775691056,12.825365406851462,12.891667366027832,109273710,0.742958,0.0,12.470068503275778,1,12.470068503275778,,12.431972312927247,12.566605966741388,12.597582272120885,12.63891901523609,11.922080971977927,12.185741452846319,,0.02,0
1996-05-27 00:00:00+05:30,12.782934120360272,12.782934120360272,12.491207304972795,12.512423515319824,178076562,0.0,0.0,12.470068503275778,1,12.470068503275778,,12.466082000732422,12.54576662236994,12.587029320853096,12.633196001569626,11.975146770477295,12.201828304877106,,0.02,0
